{'min_lat': 40.75419436, 'max_lng': -73.978088200000002, 'min_lng': -73.986094480000006, 'max_lat': 40.759499640000001}
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
training 
<class 'pandas.tseries.index.DatetimeIndex'>
[2013-04-08 02:00:00, ..., 2013-04-22 02:00:00]
Length: 337, Freq: H, Timezone: None
[<Timestamp: 2013-04-22 03:00:00>, <Timestamp: 2013-04-22 04:00:00>, <Timestamp: 2013-04-22 05:00:00>, <Timestamp: 2013-04-22 06:00:00>, <Timestamp: 2013-04-22 07:00:00>, <Timestamp: 2013-04-22 08:00:00>, <Timestamp: 2013-04-22 09:00:00>, <Timestamp: 2013-04-22 10:00:00>, <Timestamp: 2013-04-22 11:00:00>, <Timestamp: 2013-04-22 12:00:00>, <Timestamp: 2013-04-22 13:00:00>, <Timestamp: 2013-04-22 14:00:00>, <Timestamp: 2013-04-22 15:00:00>, <Timestamp: 2013-04-22 16:00:00>, <Timestamp: 2013-04-22 17:00:00>, <Timestamp: 2013-04-22 18:00:00>, <Timestamp: 2013-04-22 19:00:00>, <Timestamp: 2013-04-22 20:00:00>, <Timestamp: 2013-04-22 21:00:00>, <Timestamp: 2013-04-22 22:00:00>, <Timestamp: 2013-04-22 23:00:00>, <Timestamp: 2013-04-23 00:00:00>, <Timestamp: 2013-04-23 01:00:00>, <Timestamp: 2013-04-23 02:00:00>, <Timestamp: 2013-04-23 03:00:00>]
[1366599600, 1366603200, 1366606800, 1366610400, 1366614000, 1366617600, 1366621200, 1366624800, 1366628400, 1366632000, 1366635600, 1366639200, 1366642800, 1366646400, 1366650000, 1366653600, 1366657200, 1366660800, 1366664400, 1366668000, 1366671600, 1366675200, 1366678800, 1366682400, 1366686000]
